Date,Price,Open,High,Low,Vol.,Change %
2024-03-05,545.75,554.75,554.75,547.50,30.0,-3.15
2024-03-06,521.25,519.75,519.75,519.75,210.0,-4.49
2024-03-07,520.75,526.50,526.50,523.25,250.0,-0.1
2024-03-08,526.75,528.50,528.50,528.50,20.0,1.15
2024-03-09,537.50,526.75,526.75,526.00,23.333333333333332,1.4466666666666665
2024-03-10,537.50,526.75,526.75,526.00,26.666666666666668,1.7433333333333332
2024-03-11,537.50,526.75,526.75,526.00,30.0,2.04
2024-03-12,535.50,541.00,544.75,538.00,40.0,-0.37
2024-03-13,532.25,534.50,535.25,534.00,20.0,-0.61
2024-03-14,519.50,519.50,519.50,519.50,20.0,-2.4
2024-03-15,528.50,532.00,537.50,526.75,40450.0,1.73
2024-03-16,542.75,531.25,544.00,527.00,46293.333333333336,2.0533333333333332
2024-03-17,542.75,531.25,544.00,527.00,52136.666666666664,2.376666666666667
2024-03-18,542.75,531.25,544.00,527.00,57980.0,2.7
2024-03-19,552.50,542.75,553.75,539.00,52070.0,1.8
2024-03-20,545.00,551.75,553.00,537.00,52840.0,-1.36
2024-03-21,546.75,546.00,552.50,540.25,43720.0,0.32
2024-03-22,554.75,548.50,559.25,539.50,58440.0,1.46
2024-03-23,555.00,559.00,567.00,549.50,60010.0,0.99
2024-03-24,555.00,559.00,567.00,549.50,61580.0,0.52
2024-03-25,555.00,559.00,567.00,549.50,63150.0,0.05
2024-03-26,543.50,555.00,557.50,542.75,39840.0,-2.07
2024-03-27,547.50,543.25,549.50,538.50,40130.0,0.74
2024-03-28,560.25,546.50,568.50,544.50,72670.0,2.33
2024-03-29,561.50,561.50,561.50,561.50,65427.5,0.22
2024-03-30,557.00,562.00,562.75,547.25,58185.0,-0.12000000000000002
2024-03-31,557.00,562.00,562.75,547.25,50942.5,-0.4600000000000001
2024-04-01,557.00,562.00,562.75,547.25,43700.0,-0.8
2024-04-02,545.25,557.50,562.75,543.50,64530.0,-2.11
2024-04-03,556.00,545.00,559.75,540.25,58690.0,1.97
2024-04-04,556.25,556.00,562.50,549.50,61300.0,0.04
2024-04-05,567.25,556.00,574.75,555.00,106580.0,1.98
2024-04-06,565.75,570.25,573.75,559.50,101096.66666666667,1.2333333333333334
2024-04-07,565.75,570.25,573.75,559.50,95613.33333333333,0.4866666666666666
2024-04-08,565.75,570.25,573.75,559.50,90130.0,-0.26
2024-04-09,557.75,563.00,564.25,553.50,73160.0,-1.41
2024-04-10,558.50,558.50,567.25,555.75,68510.0,0.13
2024-04-11,551.75,558.00,559.75,548.25,73570.0,-1.21
2024-04-12,556.00,552.50,562.50,549.50,63720.0,0.77
2024-04-13,551.75,555.25,556.00,544.25,58050.0,0.26
2024-04-14,551.75,555.25,556.00,544.25,52380.0,-0.25
2024-04-15,551.75,555.25,556.00,544.25,46710.0,-0.76
2024-04-16,549.75,550.75,557.00,542.50,53010.0,-0.36
2024-04-17,537.00,550.50,555.00,536.00,38900.0,-2.32
2024-04-18,536.75,538.00,544.00,534.25,35420.0,-0.05
2024-04-19,550.25,536.75,558.75,536.00,29390.0,2.52
2024-04-20,570.25,549.00,579.50,548.75,36566.666666666664,2.89
2024-04-21,570.25,549.00,579.50,548.75,43743.333333333336,3.26
2024-04-22,570.25,549.00,579.50,548.75,50920.0,3.63
2024-04-23,585.00,572.00,586.00,565.75,42550.0,2.59
2024-04-24,594.50,583.25,598.50,578.75,27550.0,1.62
2024-04-25,602.25,594.00,605.00,593.50,25970.0,1.3
2024-04-26,603.25,602.00,614.50,598.25,28600.0,0.17
2024-04-27,590.25,595.75,604.75,582.75,24760.0,-0.6033333333333333
2024-04-28,590.25,595.75,604.75,582.75,20920.0,-1.3766666666666667
2024-04-29,590.25,595.75,604.75,582.75,17080.0,-2.15
2024-04-30,585.00,587.00,587.00,577.75,1410.0,-0.89
2024-05-01,581.50,580.25,582.25,579.00,510.0,-0.6
2024-05-02,586.50,592.75,592.75,580.75,70.0,0.86
2024-05-03,606.00,603.25,632.50,603.00,230.0,3.32
2024-05-04,632.25,627.50,630.00,627.50,203.33333333333334,3.6566666666666667
2024-05-05,632.25,627.50,630.00,627.50,176.66666666666666,3.993333333333333
2024-05-06,632.25,627.50,630.00,627.50,150.0,4.33
2024-05-07,624.75,635.00,635.00,632.75,50.0,-1.19
2024-05-08,616.00,616.00,616.00,616.00,20.0,-1.4
2024-05-09,619.75,624.25,624.25,624.00,130.0,0.61
2024-05-10,645.75,645.25,647.00,645.25,60.0,4.2
2024-05-11,670.25,648.00,648.00,645.75,50.0,4.0633333333333335
2024-05-12,670.25,648.00,648.00,645.75,40.0,3.9266666666666667
2024-05-13,670.25,648.00,648.00,645.75,30.0,3.79
2024-05-14,657.00,657.00,657.00,657.00,20.0,-1.98
2024-05-15,665.75,674.25,697.00,662.25,89540.0,1.33
2024-05-16,663.25,664.25,681.50,656.75,68480.0,-0.38
2024-05-17,651.25,662.50,676.50,650.25,62410.0,-1.81
2024-05-18,688.75,654.00,691.25,654.00,72710.0,0.7133333333333334
2024-05-19,688.75,654.00,691.25,654.00,83010.0,3.236666666666667
2024-05-20,688.75,654.00,691.25,654.00,93310.0,5.76
2024-05-21,697.50,687.50,700.75,682.00,88260.0,1.27
2024-05-22,693.00,697.25,716.75,688.50,89820.0,-0.65
2024-05-23,698.00,694.00,702.50,682.50,68180.0,0.72
2024-05-24,697.25,701.25,706.00,689.00,70620.0,-0.11
2024-05-25,700.25,713.00,720.00,693.75,71385.0,0.02500000000000001
2024-05-26,700.25,713.00,720.00,693.75,72150.0,0.16000000000000003
2024-05-27,700.25,713.00,720.00,693.75,72915.0,0.29500000000000004
2024-05-28,700.25,713.00,720.00,693.75,73680.0,0.43
2024-05-29,692.75,701.50,706.25,688.50,63290.0,-1.07
2024-05-30,681.00,692.75,693.75,673.25,68980.0,-1.7
2024-05-31,678.50,680.50,691.50,673.75,54290.0,-0.37
2024-06-01,672.75,678.00,697.75,667.50,64230.0,-0.53
2024-06-02,672.75,678.00,697.75,667.50,74170.0,-0.69
2024-06-03,672.75,678.00,697.75,667.50,84110.0,-0.85
2024-06-04,658.25,672.50,681.25,657.75,82160.0,-2.16
2024-06-05,646.75,659.25,664.25,642.75,84830.0,-1.75
2024-06-06,639.50,649.75,654.00,638.25,83050.0,-1.12
2024-06-07,627.50,639.50,639.50,618.25,131160.0,-1.88
2024-06-08,607.50,626.00,627.00,606.25,127343.33333333333,-2.3166666666666664
2024-06-09,607.50,626.00,627.00,606.25,123526.66666666667,-2.7533333333333334
2024-06-10,607.50,626.00,627.00,606.25,119710.0,-3.19
2024-06-11,626.50,606.75,633.00,605.50,132290.0,3.13
2024-06-12,617.00,626.00,627.75,610.50,84290.0,-1.52
2024-06-13,620.00,614.50,627.25,612.50,77150.0,0.49
2024-06-14,612.75,618.25,622.50,611.00,73730.0,-1.17
2024-06-15,591.50,607.75,610.25,590.25,72830.0,-1.9366666666666665
2024-06-16,591.50,607.75,610.25,590.25,71930.0,-2.703333333333333
2024-06-17,591.50,607.75,610.25,590.25,71030.0,-3.47
2024-06-18,582.00,590.00,595.25,580.00,59960.0,-1.61
2024-06-19,572.75,582.00,582.75,565.50,63430.0,-1.6
2024-06-20,572.75,582.00,582.75,565.50,66900.0,-1.59
2024-06-21,561.50,571.25,579.25,557.75,67570.0,-1.96
2024-06-22,552.50,562.00,563.00,546.50,57260.0,-1.84
2024-06-23,552.50,562.00,563.00,546.50,46950.0,-1.72
2024-06-24,552.50,562.00,563.00,546.50,36640.0,-1.6
2024-06-25,541.75,552.50,556.00,539.75,29810.0,-1.95
2024-06-26,541.25,539.75,552.75,538.00,19700.0,-0.09
2024-06-27,559.75,540.50,562.50,539.50,18210.0,3.42
2024-06-28,553.50,559.25,565.00,547.00,1450.0,-1.12
2024-06-29,569.25,556.50,568.00,552.75,1080.0,0.20333333333333337
2024-06-30,569.25,556.50,568.00,552.75,710.0,1.5266666666666668
2024-07-01,569.25,556.50,568.00,552.75,340.0,2.85
2024-07-02,561.50,562.00,562.00,562.00,280.0,-1.36
2024-07-03,554.50,563.75,563.75,558.50,190.0,-1.25
2024-07-04,572.25,573.00,573.00,573.00,160.0,0.9750000000000001
2024-07-05,572.25,573.00,573.00,573.00,130.0,3.2
2024-07-06,553.00,552.25,553.00,552.25,110.0,1.0133333333333332
2024-07-07,553.00,552.25,553.00,552.25,90.0,-1.1733333333333338
2024-07-08,553.00,552.25,553.00,552.25,70.0,-3.36
2024-07-09,554.25,554.25,554.25,554.25,50.0,0.23
2024-07-10,543.50,542.00,547.25,542.00,80.0,-1.94
2024-07-11,554.25,543.50,561.25,543.50,30.0,1.98
2024-07-12,538.00,538.00,538.00,538.00,90.0,-2.93
2024-07-13,532.50,551.00,552.50,531.00,25583.333333333332,-2.2933333333333334
2024-07-14,532.50,551.00,552.50,531.00,51076.666666666664,-1.6566666666666667
2024-07-15,532.50,551.00,552.50,531.00,76570.0,-1.02
2024-07-16,530.75,531.25,537.50,525.25,63370.0,-0.33
2024-07-17,539.25,530.50,546.50,528.00,52560.0,1.6
2024-07-18,535.25,540.75,546.50,533.00,50520.0,-0.74
2024-07-19,542.75,534.75,556.25,530.50,67050.0,1.4
2024-07-20,548.00,545.25,553.50,540.25,60883.333333333336,1.2566666666666666
2024-07-21,548.00,545.25,553.50,540.25,54716.666666666664,1.1133333333333333
2024-07-22,548.00,545.25,553.50,540.25,48550.0,0.97
2024-07-23,542.75,547.75,552.00,540.50,41160.0,-0.96
2024-07-24,547.00,542.50,555.50,537.25,51660.0,0.78
2024-07-25,537.75,546.75,549.75,536.25,44810.0,-1.69
2024-07-26,523.50,537.00,541.25,522.00,56590.0,-2.65
2024-07-27,531.00,523.50,532.75,514.25,55570.0,-1.2899999999999998
2024-07-28,531.00,523.50,532.75,514.25,54550.0,0.07000000000000028
2024-07-29,531.00,523.50,532.75,514.25,53530.0,1.43
2024-07-30,524.00,528.75,529.50,517.00,50330.0,-1.32
2024-07-31,527.25,523.00,534.00,515.50,60810.0,0.62
2024-08-01,532.00,526.75,534.75,519.75,56990.0,0.9
2024-08-02,539.00,532.00,540.50,528.50,51480.0,1.32
2024-08-03,539.50,540.25,541.50,519.75,54393.333333333336,0.9100000000000001
2024-08-04,539.50,540.25,541.50,519.75,57306.666666666664,0.5000000000000001
2024-08-05,539.50,540.25,541.50,519.75,60220.0,0.09
2024-08-06,543.25,540.00,548.75,531.50,59180.0,0.7
2024-08-07,538.25,544.00,548.75,534.75,79910.0,-0.92
2024-08-08,537.50,537.75,544.50,532.50,67630.0,-0.14
2024-08-09,542.50,537.25,552.00,536.25,82400.0,0.93
2024-08-10,536.75,542.75,547.00,528.00,83183.33333333333,0.2666666666666666
2024-08-11,536.75,542.75,547.00,528.00,83966.66666666667,-0.39666666666666683
2024-08-12,536.75,542.75,547.00,528.00,84750.0,-1.06
2024-08-13,528.75,538.00,538.25,525.00,67770.0,-1.49
2024-08-14,534.75,529.25,537.25,524.00,84250.0,1.13
2024-08-15,528.25,535.75,547.75,527.00,69560.0,-1.22
2024-08-16,530.00,527.25,533.50,523.25,52850.0,0.33
2024-08-17,528.25,530.50,531.25,521.75,50576.666666666664,0.11000000000000001
2024-08-18,528.25,530.50,531.25,521.75,48303.333333333336,-0.10999999999999999
2024-08-19,528.25,530.50,531.25,521.75,46030.0,-0.33
2024-08-20,533.00,528.00,535.50,525.75,43750.0,0.9
2024-08-21,519.75,533.75,536.50,519.00,35070.0,-2.49
2024-08-22,511.00,521.25,524.00,502.50,44560.0,-1.68
2024-08-23,502.25,512.00,513.75,501.25,48970.0,-1.71
2024-08-24,498.00,505.25,506.00,495.50,45753.333333333336,-1.4233333333333333
2024-08-25,498.00,505.25,506.00,495.50,42536.666666666664,-1.1366666666666667
2024-08-26,498.00,505.25,506.00,495.50,39320.0,-0.85
2024-08-27,508.25,497.25,510.75,493.50,31510.0,2.06
2024-08-28,514.25,507.00,516.00,505.50,19340.0,1.18
2024-08-29,525.00,513.00,524.00,508.25,12490.0,2.09
2024-08-30,532.75,522.50,534.75,522.50,830.0,1.48
2024-08-31,552.00,531.50,551.75,530.50,730.0,2.0125
2024-09-01,552.00,531.50,551.75,530.50,630.0,2.545
2024-09-02,552.00,531.50,551.75,530.50,530.0,3.0774999999999997
2024-09-03,552.00,531.50,551.75,530.50,430.0,3.61
2024-09-04,565.25,551.50,568.75,551.50,160.0,2.4
2024-09-05,561.00,565.50,565.50,557.00,120.0,-0.75
2024-09-06,553.25,565.75,565.75,552.25,430.0,-1.38
2024-09-07,555.50,555.50,555.50,555.50,286.66666666666663,-0.7833333333333333
2024-09-08,555.50,555.50,555.50,555.50,143.33333333333331,-0.18666666666666676
2024-09-09,555.50,555.50,555.50,555.50,0.0,0.41
2024-09-10,558.75,554.75,554.75,554.75,10.0,0.59
2024-09-11,563.75,563.75,563.75,563.75,10.0,0.89
2024-09-12,563.00,563.00,563.00,563.00,0.0,-0.13
2024-09-13,571.25,571.25,571.25,571.25,20145.0,1.47
2024-09-14,578.50,594.75,596.00,574.25,40290.0,1.4033333333333333
2024-09-15,578.50,594.75,596.00,574.25,60435.0,1.3366666666666667
2024-09-16,578.50,594.75,596.00,574.25,80580.0,1.27
2024-09-17,575.75,578.50,584.25,571.25,45710.0,-0.48
2024-09-18,575.75,576.00,582.75,573.00,47040.0,0.0
2024-09-19,565.50,575.75,577.25,564.00,51650.0,-1.78
2024-09-20,568.50,566.25,575.75,565.25,60490.0,0.53
2024-09-21,582.50,570.50,586.50,569.00,61436.666666666664,1.1733333333333333
2024-09-22,582.50,570.50,586.50,569.00,62383.333333333336,1.8166666666666667
2024-09-23,582.50,570.50,586.50,569.00,63330.0,2.46
2024-09-24,578.00,581.25,589.25,575.25,52270.0,-0.77
2024-09-25,589.25,579.00,591.25,573.75,52960.0,1.95
2024-09-26,584.25,590.50,596.25,582.75,69060.0,-0.85
2024-09-27,580.00,583.00,583.50,575.50,46190.0,-0.73
2024-09-28,584.00,579.75,590.75,575.50,50416.666666666664,-0.25666666666666665
2024-09-29,584.00,579.75,590.75,575.50,54643.333333333336,0.21666666666666667
2024-09-30,584.00,579.75,590.75,575.50,58870.0,0.69
